id,video_id,text,label,label_prior,matched_keywords,matched_categories,annot_time_sec,annot_ts
UgzK8wdtH4cPQezcSZB4AaABAg,8W94yWJHw6A,матраимовту эрчиген акчасына сатылган депутаттарды жок кылыш керек болсо 40 депутатты кетириш керек срочно себеби бизге саткын депутаттар керек эмес кнопка баскычтардын.,hate,potentially_hate,сатылган,political,11.87,1779564390
Ugwf0MFn-sZWmTPZo954AaABAg,9SK6boOSZX0,"Аллахтан айлан эшек уй булон менен орттонуп олуп,тукум курут болгула.Мушкерлеринер да кырылып олгуло,шакалсынар.",hate,potentially_hate,эшек,profanity_ky,15.65,1779564406
UgxJQDDpVsmw7waCgO14AaABAg,bXQ7pHLuXSc,"Могу акмактарды колдогондор,силерге тушунбодум емне Максимдин жугундусун ичкен окшойсунар,",offensive,potentially_hate,акмак,profanity_ky,10.92,1779564416
UgxIqxw_LlBzAXLV6GJ4AaABAg,9SK6boOSZX0,Бул шакалдар Аллахтын алдына барганда да катуу суракка дуушар болушат! Аллахым жазасын эки дуйнодо тен берсин акмактардын.,offensive,potentially_hate,акмак,profanity_ky,7.82,1779564424
UgyekSKWC0525u44zvR4AaABAg,9SK6boOSZX0,"Тажиктерга бир апат келет,Аллах озу жазалайт буларды, Аллахтын уйу метишке да колсалышыптыр акмактар",skip,potentially_hate,акмак,profanity_ky,10.13,1779564434
UgytQUnnqWDmmAT-qJ94AaABAg,8W94yWJHw6A,АКМАКТЫН БААРЫ ДЕПУТАТ,offensive,potentially_hate,акмак,profanity_ky,4.93,1779564439
UgzIGKlzSbPivRl6mvh4AaABAg,bXQ7pHLuXSc,"Кимдер коргоп келетт азыркы бийлик эле икучуктору. Акаев тасты суттон ак кылдыго. Акаев таз уйротту акча квйсы жерде жкенин,Кемпир - Абад миллиард доллар?.",non_hate,likely_non_hate,,,16.55,1779564456
UgzrRSrAiyRHDXVws7B4AaABAg,bXQ7pHLuXSc,Максиминер котунордо калсын котоктон бутак чыгарбай башка жанылык жазгылачы билдик максимден доллар алыпсын актап жатыпсын алган акчанды жанылыгын хуйевой экен,offensive,potentially_hate,коток|хуй,profanity_ky|profanity_ru,15.49,1779564471
Ugx18mc5BJt4s7FcB914AaABAg,8W94yWJHw6A,Райымдын катачылыгы емне учун азербайжандын баш кесерлерин кыргызстанга жонотуп призденти жок кылуу максатында жоноту акмакчылык,non_hate,potentially_hate,акмак,profanity_ky,12.42,1779564484
UgyufzNi4bnsbOK92kp4AaABAg,va4UkKaVJ8k,Мына ушундайлар жетет Кыргыздын түбүнө.өзүнчө эле эвропа болуп кетиптирго. Сакал койсо каршы чыкан. жоолук салса каршы чыкан акмактар көргүлө.,offensive,potentially_hate,акмак,profanity_ky,10.63,1779564495
UgzDm38Zivf7CaF0oWJ4AaABAg,9SK6boOSZX0,"Ушул эшектердин суротун эстеп калгыла,жер тоголок акыры колго тушот бул шайтандар",offensive,potentially_hate,эшек,profanity_ky,6.17,1779564501
Ugzo6EteVB_E8JI7Otx4AaABAg,bXQ7pHLuXSc,"Максимди жон эле каралашып олуп атышат,Максим Кыргызстанды онуктурмок батышка сатылган трайбалистер жолтоо болушуп кандуу тонкоруш кылбаганда",non_hate,potentially_hate,сатылган,political,28.65,1779564529
UgxWlgbd3jiU4qA-1Lx4AaABAg,bXQ7pHLuXSc,Все говорят посидим накажим хрен кто-то что-то делает өкмөт сонун биздин бары мыкты адамдар вкраце пиздаболы,skip,potentially_hate,пизда,profanity_ru,3.44,1779564533
UgyRrI5rXgVW7jrZDUp4AaABAg,GE9a-UY4I7E,Мээси жок айбандаар олуп эле калбайсынарбы бийликтегилер дуйно жузуно шерменде болуп озубуздун баатырларды олтуруп ой айбандаар жер басып журушот ай ай ай,offensive,potentially_hate,олтуру,profanity_ky,38.57,1779564571
UgyB21L41UWwvflLKHR4AaABAg,9SK6boOSZX0,Шох канкордур жазасын Аллах берсин Бир саатка жетпей кырсыктап олсун,hate,likely_non_hate,,,5.13,1779564577
UgxhlgeWhalx8XGQ3IB4AaABAg,GE9a-UY4I7E,Аида кийин озун кыйналдын да,non_hate,likely_non_hate,,,3.69,1779564580
UgyNNEXWHzCsrgLztfp4AaABAg,HeGfRTka3TQ,Ыдык экенсинерго таза,offensive,likely_non_hate,,,87.54,1779564668
Ugzc51ftPJkvw958CoR4AaABAg,rcF3WelvY18,Тез убакта караш керек К Ташиев мырза ото татаал маселе чынында.,non_hate,likely_non_hate,,,5.31,1779564673
UgztoE8haWOdScOp64F4AaABAg,rcF3WelvY18,Эшектерди олгудой тепкилебейсинерби иттерди,hate,potentially_hate,эшек,profanity_ky,16.35,1779564689
Ugwl2BaYACH8QmjoM4t4AaABAg,KSVY5SRkfn8,Барды к ишти кыйкырып тобоголге Салып иштеген Камчыны эмнеге алып койдун Садыр сенин денгелин ушулбу ооруп жаткан жанын корсоткону барганда айтпастан алган сенин артындан эки Адам Бир аялдан башка чуркаган Адам болгон эмес алардын атын айсам Адахам Камчы Жылдыз болгон сенин Балан деле иштеп жатпайбы,non_hate,potentially_hate,чурка,ethnic,16.01,1779564705
UgyKS9vjqQtThnc15qZ4AaABAg,MzmJyHQlS5Y,Бабанов сен сартсын озунду камаш керек кыргыздын жери Ташиев окоон кочуп кетесин жакында,hate,potentially_hate,сарт,ethnic,84.1,1779564790
UgyDb83xanPzMP2XaKR4AaABAg,GE9a-UY4I7E,"Атамбайдан баш ка эч бир пенде нин колунан кел бейт,анан кудай дын колунан гана келет",non_hate,likely_non_hate,,,7.9,1779564797
UgwJnYjcHviU5b-wIiZ4AaABAg,9SK6boOSZX0,Таджикистан ды басып алабыз буюруса дагы бир жолу ундай кайталанса иншаллах,hate,likely_non_hate,,,4.44,1779564802
UgwmMVXGU_n9RMBdykp4AaABAg,HeGfRTka3TQ,Тээ тиги манкурттан башка психолог тапкан жоксунарбы?,offensive,potentially_hate,манкурт,ethnic,4.06,1779564806
Ugz97m1GI_ubKvgHEnJ4AaABAg,KSVY5SRkfn8,"Камчы эл үчүн чын жүрөктөн кызмат кылган, бекер каралаба ,эртең өз башыңа келип калат!!!Ташиев президент болуп калса Садырды жамандап чыгасың!!!",non_hate,likely_non_hate,,,10.41,1779564816
UgzWQZy0UhFBwL0bCLl4AaABAg,GE9a-UY4I7E,Айда салянова сен турмодо чирип ол акмак батуукаевдин таламын талашып атасбы уятсыз сага сооп окмотун укуругу узун акмаккызындын алдында емне деп жооп бересин сенин ордун турмоуятсыз,hate,potentially_hate,акмак,profanity_ky,21.49,1779564838
UgxYT0Vvg5dXxTD4fet4AaABAg,GE9a-UY4I7E,Ее ешшек эмнеге башкалардын Ден соолугуна карабайсынар Арам акмактар силердин балдарынарды олтурсун ошол чечен кыздарынды зордосун эшектер,hate,potentially_hate,акмак|эшек,profanity_ky,22.08,1779564860
Ugxc9OmLYUqrbOnv9GR4AaABAg,9SK6boOSZX0,Булар талибандан жалдашкан олтуруп жургон согушта жургон адамдар себеп мыкаачылык менен олтуруп койсок 10 20 кишини кыргыздардын духу тушуп. Качып кетишет коркуп калышат коркутуп кийинкиде оной эле жерди басып алабыз дешкен планы болгон,hate,potentially_hate,олтуру,profanity_ky,16.35,1779564876
UgzhdmAPlXgNRGaYPjJ4AaABAg,8W94yWJHw6A,"Нурматова кандай иш кылып жатат 24 саат уктабай бироолорго асылып эле отурат фактысы жок,андан коро ошол НПОлор жасаган иш менен айыл жерине келип таанышпайбы.Эки акция уюштурган уюмдарды коруп чон уюмдарга да соз тийгизип жатат.Ушул аялдан караганда мен жакшы иш кылып журом эл учун.",non_hate,likely_non_hate,,,14.69,1779564891
UgyBgptl9KfH3MtiZtl4AaABAg,9SK6boOSZX0,"Израильде еврейлерге кол салуу болгондо, еврейлер кол салгандардын бироосун да тируу калтырышбайт. Алар бир аз убакыт откондон кийин , ким кол салганы аныкталгандан кийин, кол салгандарды бирден ууландырып, тумчуктуруп олтуруп жок кылышат еврейлердин спецслужбасы. Сасыган тажиктерди да ошондой кылыш керек",hate,potentially_hate,олтуру,profanity_ky,33.55,1779564925
Ugy0TnL_3Bdf7s7SM8p4AaABAg,bXQ7pHLuXSc,Молодец халали бат жашай берсин. Бакиев кайра келсин Кыргызстанга. Бирок алар мага эч кандай пайда же зыяны жок. Атасы жакшы иштеди Курманбек Бакиев. Максим Молодец Кыргызстандагы Байларды жаман сикти дагы сиксе келип депутаттарды .,offensive,likely_non_hate,,,14.44,1779564939
UgyNREq2jqzpTNIgxKN4AaABAg,bXQ7pHLuXSc,Максим рас кылыптыр озубуздогу эшектер дин хан сарайын корбой атасынарбы Бакиев дерден айланып кеткилечи,offensive,potentially_hate,эшек,profanity_ky,53.94,1779564993
Ugx0_ob8EBNzzAindKZ4AaABAg,9SK6boOSZX0,талаа командири рахмондун он колу искендер шох озүнүн армиясы бар кыргызстанга кол салды Ал еми биздин ташиев деген чуркап жүрот тынчтык орнотуу деп,non_hate,potentially_hate,чурка,ethnic,10.85,1779565004
UgyU2v0JuFbPyeDdcrV4AaABAg,bXQ7pHLuXSc,Бул эшектер тажатты го,offensive,potentially_hate,эшек,profanity_ky,1.75,1779565006
Ugw0YYAuY6AthMurjql4AaABAg,rcF3WelvY18,Сигарет тен коро Калян хуйняда😂😂,offensive,potentially_hate,хуй|хуйня,profanity_ru,3.17,1779565009
UgzUhak8C4MTnE46vy54AaABAg,HeGfRTka3TQ,Кыздарга турале оздору ачык журсо чалдар кызыгатда,offensive,likely_non_hate,,,44.82,1779565054
UgwJ3HNZ6Bj4niA31Bh4AaABAg,GE9a-UY4I7E,Азыркы бийлик элди ойлобой калды кыргыз деген улуттук намысы жоктор келди бийлике кыргыз азаматтарын олтурушту Эми ойгонолу татыктуусун шайлайык азыркы лар алдамчы бизди карыз га батырышты дагы аттанды шайлоо го бети жоктор,non_hate,potentially_hate,олтуру,profanity_ky,30.39,1779565084
UgyLDBeOsiqxu1hQABB4AaABAg,8W94yWJHw6A,Оооо хуйбаш Атазовду дагы камагыла,offensive,potentially_hate,хуй,profanity_ru,14.53,1779565099
Ugx_OJ-LjgQTQE26slJ4AaABAg,8W94yWJHw6A,Бул Жогорку Кенешке канчыктары кошбогула!,offensive,likely_non_hate,,,6.61,1779565105
UgyNtBgjLcMZZDDGTWB4AaABAg,uVtRxYnDPIQ,Самосуд боло электе гейропага кетип жок болсун бул акмактар,offensive,potentially_hate,акмак,profanity_ky,12.23,1779565117
Ugy1y5ZgkHDZm3a9njh4AaABAg,8W94yWJHw6A,РАИМ. ДЕП. ЭЛЕ. УКМУШ. ЭРКЕЛЕТЕСИНЕР. АЗЕРБАЙЖАН. РЕКЕТЕРИ. МЕНЕН. ИШТЕСЕ. САТКЫН. БУЛ. КЫРГЫЗ. ЭЛИНЕ. ЖАКШЫЛЫК. АЛЫП. КЕЛБЕЙТ. АКМАК. ЭЛГЕ. АКЧА. ЖАРДАМ. БЕРДИ. НАДИРА. КАОКАЛАЙТ. МИЛЛИОН. ЖЭП. ТУРУП. ЖУЗ. МИНДИ. ЧАЧЫЛА. ЧАЧЫП. КОЙОТ. ДА. ОШОНУ. ИУШУНСОНОП. КАНА. АЗЫР. БЕЧЕРА. ЭЛГЕ. БЕРСИНЧИ. КОРОЛУ. ..,offensive,potentially_hate,акмак,profanity_ky,12.95,1779565130
Ugxot-F6ThGE2_RQaMV4AaABAg,HeGfRTka3TQ,Пиздаболы Сигеен канчыктар 🥴,offensive,potentially_hate,пизда,profanity_ru,22.76,1779565153
UgwON0rPwSpsxdSK2h94AaABAg,bXQ7pHLuXSc,Канча деген ач коздор а дуйнодо байбайлайсынар го😃😂😂😂😂😂😂😂😂,non_hate,likely_non_hate,,,7.24,1779565160
UgwAmcRMWQf5cWEbgEB4AaABAg,HeGfRTka3TQ,Чалып атса номерди которуш оп оной 100единицанын 25шине номеринди Котор бербе эчкимге болду ечким чалбай,non_hate,likely_non_hate,,,11.54,1779565172
UgwL7PwwjGVORqlbwrV4AaABAg,KSVY5SRkfn8,Ошол учун Ташини иштен алганго,non_hate,likely_non_hate,,,2.27,1779565174
Ugw6fOQbiPk8frtJK514AaABAg,8W94yWJHw6A,Раимге окшогон жеп жутарлар толтура да. Чекесинен кармаш керек.,non_hate,likely_non_hate,,,6.26,1779565181
UgyjBUcvyTBbwz8px-t4AaABAg,rcF3WelvY18,"Иим кызматкерлерин ссб прокуратура снб сот жана башка органдар да текшерип кысым жасай берип ото коркок кылып салышты, паспорту жокбу, лгбтны пораганда кылып атабы колу бутун толгоп отделениеге алып кеткендин ордуна жалдырап артынан чуркап журот кыз менен таанышып аткан жигиттей болуп🤦",non_hate,potentially_hate,чурка,ethnic,21.27,1779565202
UgxkGrpnE4YsRtS3fJJ4AaABAg,GE9a-UY4I7E,Кошмар. Всех хороших людей убили . Криминал болбой олгуло. Кыргызстандын. Жакшы жигитерин Олтурушуп - ошо бандитер жаргап журушот. Ошо Батукаев олуп калса жакшы болот эле. Ошо сотордо иштегендердин баарын камаш керек . Мафия бандитская была развита . Бедный Кыргызстан? -Убили всех патриотов и эти Бандиты Живые. Надо избавиться от всех бандитов Убийц. Да страшно что твориться в нашей стране. Бедные убитые Патриоты. А бандиты находятся на свободе.,skip,potentially_hate,олтуру,profanity_ky,2.97,1779565205
UgxsNQ5YVPLoG1x_Qzt4AaABAg,va4UkKaVJ8k,Азаматсыңар жабык эле койгула.,non_hate,likely_non_hate,,,7.42,1779565212
UgxHjb9rv4uOxEA8Z554AaABAg,HeGfRTka3TQ,Маселенерди токтотуш оюнар эшектин башындайда эмес,offensive,potentially_hate,эшек,profanity_ky,5.83,1779565218
UgzEWXALAfrNbWhzNwN4AaABAg,rcF3WelvY18,Кыргызстандын борбору болгон Бишкек шаарынын так ортосунда ушундай абал болуп атса анда биз кайда баратабыз укук корго органдарын козугода илип коюшпайт экен бундай кетиш болбойт туугандар чара колдонолу,non_hate,likely_non_hate,,,14.17,1779565232
UgzgfRm9MjutUxLOwzp4AaABAg,fIXFhZQ1Irg,Ужас маленькую девочку тащат два бугая уроды ментовские,skip,potentially_hate,урод,profanity_ru,2.56,1779565235
Ugxl1qNSiWifm8ex8uB4AaABAg,8W94yWJHw6A,Акмактар туура кылат силерди ташиев настоящий генерал,offensive,potentially_hate,акмак,profanity_ky,4.96,1779565240
UgzQ8iv9TLbugzvxOa54AaABAg,9SK6boOSZX0,Ит тажиктер урук тууганын менен куруп калгыла!Ар бир кыргыз каргайлы бирообуздун болсо да каргышыбыз тийет буйруса!!!,non_hate,likely_non_hate,,,20.63,1779565260
UgypkswlrUzIFV7Qdz14AaABAg,HeGfRTka3TQ,Кыргыздын жакшы макалы бар.Кунаажын көзун сузбөсө Бука жибин узөбу деген.Жаш кезде дос кыздарымды ушундай учурда кыйшактап көзунду сузбө деп урушчумун.Мен өзум он жигит менен дос болуп чогу олтуруп чай ичип кулуп жайнап кетип калчумун.Менда Айзадага кошулам.,non_hate,potentially_hate,олтуру,profanity_ky,33.15,1779565294
UgxADYqh9jkWyAAjg9Z4AaABAg,9SK6boOSZX0,Тажик элин Аллахыма тапшырдык элдерди ушунчалык чыркыратып неге жетишесинер жаман кыжырыны кайнатышты эркек болгонумда мен да мекеним учун жанымды да аябайт элем тусторун коргум жок силер канча элди какшаттынар жон эле койбойсунарбы уйлорду какшаттынар элди,non_hate,likely_non_hate,,,23.37,1779565317
Ugw3MFE3af4OEgkIi_J4AaABAg,rcF3WelvY18,"Пивого ылжыйышып, шайтандын уйундогу шайтандар го.жаш кыздар кольян чекпесе емне екен.оронуп алып да чегип олтурушат.качандыр бир кезде мындайлар тиги дуйнодо кантип жооп айтышат.жалынга таштап, оозун тигип, кулагын кесип, кайнак сууну ичиргенде есинерге келесинер.бейиш жолун тандагыла....",offensive,potentially_hate,олтуру,profanity_ky,26.39,1779565343
Ugxd3xYOHtlPIUi2WDd4AaABAg,9SK6boOSZX0,Дикари! На русском и на английском тоже надо всё это рассказать.,skip,likely_non_hate,,,1.78,1779565345
UgzyCjisIA4QFcs3xdB4AaABAg,8W94yWJHw6A,Нарматованы жойуш керек.,hate,likely_non_hate,,,52.37,1779565398
UgxDyZytdGtMjiMsqkJ4AaABAg,9SK6boOSZX0,Мырктар уялбай Алахдан айланып садага кет.,offensive,likely_non_hate,,,19.77,1779565417
UgxHD0zq3lN9J6RqrHR4AaABAg,GE9a-UY4I7E,Рысалиев сен коркок эшексин баарына куноолуй бошоткон сенсин,offensive,potentially_hate,эшек,profanity_ky,6.93,1779565424
UgymUPoVr4bD9xIL7A14AaABAg,8W94yWJHw6A,Таза иштебесе чекеден аткыла бир 80.90 акмак менен кыргыстан тыркырапта кетпейт онуголу,hate,potentially_hate,акмак,profanity_ky,7.01,1779565431
UgyIqtKZkAY1TSJRJ5V4AaABAg,bXQ7pHLuXSc,Максим чмошник в аду ему сарай,skip,potentially_hate,чмо|чмошник,profanity_ru,4.71,1779565436
UgzsXmDn9AjN1KyOx4p4AaABAg,bXQ7pHLuXSc,Мунун анык аты-жону,non_hate,likely_non_hate,,,6.04,1779565442
UgzAZRuFQMk2X6ApLSl4AaABAg,GE9a-UY4I7E,"Интересно получается! Курицу украл , чтоб дети с голоду не умерли сразу посадят, еще строгоча выпишут, а как могли сами совершить преступление, и остаться безнаказанными, вот вопрос?? Наверно хороший откат получили! Поэтому все молчат, и еще управляют нами, вообще это мразм какой то!!",skip,likely_non_hate,,,2.48,1779565445
UgzeLbSvK9Bm6c2H-E54AaABAg,HeGfRTka3TQ,100%эркектен 10%жакшы эркектер деп ойлойм эркектер жиркеништуу,offensive,likely_non_hate,,,139.57,1779565584
UgxHuV9ZqVAvGCaMJt54AaABAg,GE9a-UY4I7E,"Баары тобу менен жүрүшүп бир урууга күчү жетпегенине таңгалыштуу и жиркеништүү, ОН что этот батукаев как председатель ПРООНа жер жүзүндөгү эң атактуу кишиден бешбетер урматтаганыңар адамдын күлкүсү жана даже противно слушать, ошо бир адамды уруну ушунчалык барктаганыңар это коошмар беспредел негизи адам эмессиңер кто его выпустил, надо было его просто застрелить и все....",offensive,likely_non_hate,,,18.77,1779565603
Ugw_2kGSR3uz8_qgrfN4AaABAg,9SK6boOSZX0,"На среднем ази все плохие таджикстанцы плохие, Узбекистанцы как киргизы говарят сарты плохие, иногда казахи тоже плохие толька вот киргизи хорошие пушистые не когда не виноваты. Любом народе ест плохие люди есть подстрекатели и в политеке и серии людей",skip,potentially_hate,сарт,ethnic,2.63,1779565606
UgwHJJ0FaOqmWeVgKOl4AaABAg,mOGb4Wzdbv4,Ошону оозунан чыгарган адамды айдап салгыла.Озунун жактоочуларына никелешип баш кошсун бетпак.Ыймансыз шайтан.Ушундай арамдар балакет кырсыкты алып келет.Ооздугун тарткыла тартпасанар доо момунду урат.Тойгон донуздар.,offensive,likely_non_hate,,,27.77,1779565633
UgyOFNbnchICT5sk1314AaABAg,HeGfRTka3TQ,Жалаптардай болуп кийинип алсан чакыратта,hate,potentially_hate,жалап,profanity_ky,17.09,1779565650
UgjF_mBIV8be53gCoAEC,GE9a-UY4I7E,Шамил атаханов силер уй булон менен котсунор узбектер силрге баарибида кыргызды олтуруп тонуп кыйнасада !бирок силергеда Кудай бул дуйнодо болбосода Аркы дуйнодо кудай алдында жооп бересинер бирок ал жакта сенин арамдан тапкан байлыктарын кыпынчалыкта жардам бербейт унутпа баарыбыз жооп беребиз Аллах адында,offensive,potentially_hate,олтуру,profanity_ky,26.76,1779565677
Ugx4tNT-bpQU3zSIPDF4AaABAg,GE9a-UY4I7E,Зарылбек качан камалат сатылган учун?,non_hate,potentially_hate,сатылган,political,5.74,1779565683
Ugzqt8YK5RKVO9ehOu54AaABAg,9SK6boOSZX0,Генерал Шохту кантип өлтүрүп кетебиз,hate,potentially_hate,өлтүрү,profanity_ky,2.62,1779565686
UgwMAYw_Wu5IqZftH1d4AaABAg,9SK6boOSZX0,"Биздин эки дос тазик менен суйлошот имиш акмак доопороздор ,тазиктер максатына жетти ,алар элдин уй жайын куйгузуп ошол жерлерден жер которуп кетишин максат кылышкан .жок дегенде ошол чектеш тазик айылдарында Таши кулун кокко сапырыш керек болчу .биз тийген жокбуз деп гуманный болосунар ,жоо аяган жаралуу жазында аядынар тазикти ,кана жооп Таши,Садыр бийликти алдынбы?ошого жооп бер ,колдон келбейби кеткиле пока не поздно .",hate,potentially_hate,акмак,profanity_ky,23.95,1779565710
UgxgwL4mti4Ij3Tmbrp4AaABAg,KSVY5SRkfn8,Камчыбек Ташиев УКМкадакы чорныйларды буларды билбей калган окшойт билсе өзү алып барып камайт эле баарын,non_hate,likely_non_hate,,,10.42,1779565720
UgwNYynzOZhk-awNxbB4AaABAg,KSVY5SRkfn8,"Мыйзамдуу ОПГ лар, соз жок Бир куну олкобузго кыямат кылмак беле жетекчиси баш болуп😮😮😮",non_hate,likely_non_hate,,,6.26,1779565726
UgwKnb3a8PJIvJrGTzV4AaABAg,GE9a-UY4I7E,Атабай анан артындагы далбандар көп эле акулдуу болбогулачы силерге караганда картошка казган дыйкан акылдуу.жеенбеков эркекче сорточу эшектерди кыргыз элдин ишеничин актачы темирдей закон оңолсун.,offensive,potentially_hate,эшек,profanity_ky,28.38,1779565755
UgxznipUTz-AxB-VbpN4AaABAg,bXQ7pHLuXSc,Мне ишин бар кандай уйдо жашайт,non_hate,likely_non_hate,,,4.62,1779565759
Ugyp3pLzv5DtML0KgLh4AaABAg,KSVY5SRkfn8,Тагиев болбосо кайарадан башталат,non_hate,likely_non_hate,,,2.41,1779565762
Ugx5cMYm4oBVthXISkx4AaABAg,HeGfRTka3TQ,Динменен жашаш керек акыйкат динде мен динменен жашагандан бери эч кандай прабиляма жок,non_hate,likely_non_hate,,,8.91,1779565771
UgyuRk91qYUIUNpYtlt4AaABAg,bXQ7pHLuXSc,Эл кимдин ким экенин билип калды? Бащты айлантпагыла,non_hate,likely_non_hate,,,59.83,1779565830
UgyF8biiI4QlHtZQC-R4AaABAg,fIXFhZQ1Irg,"Читаешь комментарии и понимаешь, что дебилов много таких же, как эти мырки в форме. Печально😔!",skip,potentially_hate,дебил,profanity_ru,4.41,1779565835
UgzKnxAfWpKFROdsx6B4AaABAg,HeGfRTka3TQ,Ошол эркек сага кызга кызыкпаш учун Аллах Тааланын буйругун кыз кишиге милдет кылган ХИДЖАПты кийиш керек. Ошондо гана эркек кишинин сексуалдык козгоосу ачылбай ХИДЖАПчан кызды коргондо. Ар бир кыздарыбызга Аллахым ыйман Ынсап берсин...,offensive,likely_non_hate,,,18.01,1779565853
UgzZvWz7zIfAFI6wlSt4AaABAg,bXQ7pHLuXSc,80 адамдын олтуруп 1000 ашык адамдар жаракат алышкан млярдаган акчанын уурдап лондонго барып тынч жашайм деген ойу бар окшойт Бакиевтер,non_hate,potentially_hate,олтуру,profanity_ky,11.86,1779565865
Ugw32VUicmpsYx2lG254AaABAg,HeGfRTka3TQ,Ей кыйындар кыздай болуп еле кийинип журсонор силерге ечким карабайт.фигуран котунордон бери корунуп турса емне кылсын еркетер ошондой болот.,offensive,likely_non_hate,,,13.96,1779565879
UgyYB-m2UHFb8fzwTH54AaABAg,fIXFhZQ1Irg,Гейпарадчылар акчага сатылган саткындар буларга грант деп акча берсен апасын сатат улутун тарыхын сатып болушту.Эми ушулардын тарабын талашкандар силер да ушулардай американын жугундусун ичип жүрүсүңөр да карт кекирип,hate,potentially_hate,сатылган,political,67.23,1779565946
UgyOa9rpxvcKOsLNFX14AaABAg,GE9a-UY4I7E,Лучше атканы жакшы елего келесоолор кандай шермендесинер кан ичер ууруну акмактар намызы жоктор,hate,potentially_hate,акмак,profanity_ky,24.9,1779565971
Ugy4rgU0KdsHlFFK7cR4AaABAg,GE9a-UY4I7E,Ырысбек чыныгы патриот,non_hate,likely_non_hate,,,2.14,1779565973
UgyLy_SI5MZKdm6zgBh4AaABAg,HeGfRTka3TQ,Жамгырчыева эң туура айтыптыр Шамал болбосо терекин учу кыймылдабайт,non_hate,likely_non_hate,,,4.95,1779565978
UgyjkigtJdF2a_Wmcxh4AaABAg,MzmJyHQlS5Y,Онуно жараша ой жугуртот екен да адамдар,non_hate,likely_non_hate,,,4.35,1779565982
Ugz9CrXr9xUldYgKWZZ4AaABAg,MzmJyHQlS5Y,Эдил сен котоктон баш жасаба,offensive,potentially_hate,коток,profanity_ky,9.59,1779565992
UgxupF57wEiND1DHl5B4AaABAg,rcF3WelvY18,"бишкектин имараттарын чейреги розовый цвет ичи сырты бут жабасынарбы ?Же розовый цвет тыуюу бу ? Эртен голубой тус, бирсугуну кызыл тусу, кара ак тус менен жашайлыбы",non_hate,potentially_hate,голубой,lgbt,171.53,1779566164
Ugw8AY3PMF71JS57opB4AaABAg,MzmJyHQlS5Y,Бул айбандарды багып чонойткон ата энеси шерменде эле болдуго . Бул акмактардын тукумдарын бут кырыш керек .,hate,potentially_hate,акмак,profanity_ky,8.7,1779566172
UgxKrBJ2O8_L62cHtgh4AaABAg,9SK6boOSZX0,Булар акмактар Кыргыз элине кол салып жонокой элди атып Аллаху Акбар дешет 2 жузду адамдар Аллах жазанарды берсин,offensive,potentially_hate,акмак,profanity_ky,8.88,1779566181
Ugw4h8psZEaAPejKzz54AaABAg,fIXFhZQ1Irg,Майрам болобу башка болобу элди хуй чогулат эми плошаткада,offensive,potentially_hate,хуй,profanity_ru,3.99,1779566185
UgwpwroJt8zBjIlhtp94AaABAg,GE9a-UY4I7E,Садыр Жапаровду Кудай сактасын .Бандитердин баары Олсын.,non_hate,likely_non_hate,,,6.53,1779566192
UgzcgfX2C5VoVQGosOV4AaABAg,rcF3WelvY18,Секет кетейин Мунарбек баракелде эшек кыздар мн балдарды ушинтип ачыка чыгаргыла Ата энелеии корсун,offensive,potentially_hate,эшек,profanity_ky,13.74,1779566205
UgxqRdq6deXZexd32kh4AaABAg,GE9a-UY4I7E,салянованы сойуш керек экен. Батукаев мн чогу иш кылат экенда,hate,likely_non_hate,,,5.37,1779566211
Ugype6ixSN5Xiv9itAZ4AaABAg,bXQ7pHLuXSc,Акмак дагы оштуктар болушуп олушоткоо Бакиевге бакиев дагы хандай жашайт кен фирмалары банктары баркен кайсыл акчасына акмактар Элди светсиз тундоп гундоп отургузуп коюб эми солдурогон сооронбайы элди окко учкандайлеее олуватат кыргызстанды талап тоноп качып гетти,hate,potentially_hate,акмак,profanity_ky,35.63,1779566246
UgzTsOYWTJyhv-a_vtZ4AaABAg,9SK6boOSZX0,эшек тажиктер акмактар зокурлор!!!!!,hate,potentially_hate,акмак|эшек,profanity_ky,2.4,1779566249
UgyjFPwRcfAWUz2mHUt4AaABAg,uVtRxYnDPIQ,Идите нахуй с кыргызстана грязьный люди блят,skip,potentially_hate,бля,profanity_ru,3.95,1779566253
UgxiZ2G611Z41PACn0R4AaABAg,MzmJyHQlS5Y,"Раим.Матраимовдун тагдыры кыйын эле,башка Өлкөгө качып эле кетпесе бул киши адам өлтүрүү кылмыштарына айыпкер катары жоопко тартууга мүнкүн.",non_hate,potentially_hate,өлтүрү,profanity_ky,11.0,1779566264
UgxHWvAGQ168LRrqi-94AaABAg,iM4S3PDEGDg,ЭЙ КАЙСЫЛ ИТ ЧЫГАРЫП ЖАТАТ БУЛ ВИДИНУ БАШЫ ЖОК КЫРГЫЗСТАНДА ЖАШАП КЫРГЫЗСТАНДЫН ДУШМАНЫГОО АКМАК КУДАЙ ЖАЗАСЫН БЕРСИН КИМ БОЛСО ДА САДЫР ЖАПАРОВ ДЕП КОЙОТ ИТ. ЭЛДИН ДУШМАНЫ ЭКЕН БУЛ,offensive,potentially_hate,акмак,profanity_ky,11.46,1779566275
UgzPXr0Wsz24eEjkIuZ4AaABAg,8W94yWJHw6A,Урук тукуму менен жок кылынсын чекит,hate,likely_non_hate,,,8.71,1779566284
