id,video_id,text,label
UgyTgfd21F7dAtBXxhF4AaABAg,9SK6boOSZX0,Акмактар. Аллах жазанарды берсин!,offensive
UgyZYq27VLLtv5hDbC94AaABAg,HeGfRTka3TQ,Экинчи кыздын аягы эмне болуптур? Созун болуп башкага буруп салдыго,non_hate
UgxugZ0NPXICuqGNFER4AaABAg,9SK6boOSZX0,"Тажик манкурттарды Кудайым уктатпасын,жери титиреп,эли кырылып,тукумдары уланбай калсын.",hate
UgxmvgfigPHXR7p6DDF4AaABAg,KSVY5SRkfn8,Камчы Колбаевди бекеринен олтурушкон эмес эми дагы кор жатарбыз бул жагыны,non_hate
Ugx1OSRddXthMSa5p5t4AaABAg,bXQ7pHLuXSc,Бакиевтер уурдап кетти деген акчаларды жакшылап текшерсенер Аша менен Сапаштан чыгат кок меелер,offensive
UgydzU9O1iAIMh16P4d4AaABAg,9SK6boOSZX0,Бизде барбы ушундай генералдар Эл учун куйгон Патрёт,non_hate
Ugy-yiKAYpt5aH3wcaV4AaABAg,KSVY5SRkfn8,Садыр акылдуу бирок ташиге караганда,non_hate
UgwL_d3zNdt-9QRiMNJ4AaABAg,GE9a-UY4I7E,Оо Сартбашов да камалыш керек кыргыз деген уулутту да жок кылган ушул кок мээ саттылып кетти Тайир кытайларга,offensive
Ugy6bxkxbSsqgHb9xKx4AaABAg,bXQ7pHLuXSc,"Качанкыга чейин эле элдин акчасын ушуга окшогон акмактар чыгарып кете берет, андай акчалар эл учун качан кызмат кылат. Ошол уйу ал оруска буйрубай калсын, Бакиевдин озунун баласы болсо мейли дейт элек кайактагы бир орус жаман, Бакиевдин артынан чалчактап кетти го, соогу талаада калсын элдин акчасы ага буйрубасын!!!",offensive
UgwfVm_g2T6FrgVJjx54AaABAg,rcF3WelvY18,Эмне деген акмакчылык камаш керек болчу баарын сразу,non_hate
Ugy_fSTKkPlb0itfA1p4AaABAg,mOGb4Wzdbv4,Эдик педикти эрге бериш керек,hate
UgwbWlovYYXc8hMzgcx4AaABAg,MzmJyHQlS5Y,Спортсмендер тегеректеп журотко.,non_hate
UgxKOFPKr4ZwjHkIAFF4AaABAg,bXQ7pHLuXSc,Кыргызстан дын байлыгын ушинтип ташып журсо кайдан онугот кыргыздар андан коро ошол байлыкты оз олкосуно берсе болбойбу ер журок манас атабыздай аял заты болгон курманжан енебиздей аял башы менен кыргызды бириктирип кармап турган ошондой журогу таза абийри таза инсандар болушун журогубуздон кудайдан сырайт елек ишин илгери омурун узун жолун шыдыр жолукканын кызыр болсун кыргызстан учун емгенин елге жетсин ел емгегинди бааласын оомийн аллахым колдосун оомиин кыргызстан онуксун,non_hate
UgxOTEnW0fRICO2Kj9B4AaABAg,GE9a-UY4I7E,Батукаев готтерин сигеди чечен,offensive
Ugz92llZfQTCbZkl1jt4AaABAg,GE9a-UY4I7E,Биздин чиновниктер ОПГ эле болуп калды Атамбаев Салянова Рысалиев баш болуп..,non_hate
UgyU_riiHR1GWR-FHeV4AaABAg,bXQ7pHLuXSc,"Азаттык азаматсыздар ишинер илгери болсун,",non_hate
UgzED9rbfSyCXCXjujB4AaABAg,GE9a-UY4I7E,Батухаевге чыккан мед заключение башка адамга да иштейби на Аида Саляновага иштеген мыйзам башкаларга да иштейби денег суроо бизди на бушайман кылат,non_hate
Ugzjt4e2yZsdJSM8fod4AaABAg,bXQ7pHLuXSc,БАКИЕВДЕРДИ КАМАШ КЕРЕК ЖЕ ТАШ БАРАНГА АЛЫП ОЛТУРУШ КЕРЕК,hate
UgwsBcWm6o5Dn5j5kmh4AaABAg,va4UkKaVJ8k,УКМК Азаматсынар!👍 Иштегиле!✊ Кыргызды бузганга аракет кылгандарды жок кылгыла манкуртарды.,hate
Ugyo19YT597WIDJVsld4AaABAg,iM4S3PDEGDg,Эшек саткын журналисттер клууп кг.Аллахтын каргышы тийсин силерге элдин бутундугу учун курошуп жаткан Садырга тийбегиле,offensive
UgzOuQ2QKj3uDguGLb14AaABAg,bXQ7pHLuXSc,Ушул котоктой болуп жашагандан кору олгонум жакшы,offensive
Ugxi2VdMwLwyMwXQxp94AaABAg,GE9a-UY4I7E,чечендер кыргыздарга кандай мамиледе экен ?,non_hate
UgzoJlCiMKwjdcS2t1B4AaABAg,va4UkKaVJ8k,Тиги ноги теп кеттиго 😂😂😂😂 кату чуркайт экен милициянын шок в шоке 😂😂😂,non_hate
UgzK8wdtH4cPQezcSZB4AaABAg,8W94yWJHw6A,матраимовту эрчиген акчасына сатылган депутаттарды жок кылыш керек болсо 40 депутатты кетириш керек срочно себеби бизге саткын депутаттар керек эмес кнопка баскычтардын.,hate
Ugwf0MFn-sZWmTPZo954AaABAg,9SK6boOSZX0,"Аллахтан айлан эшек уй булон менен орттонуп олуп,тукум курут болгула.Мушкерлеринер да кырылып олгуло,шакалсынар.",hate
UgxJQDDpVsmw7waCgO14AaABAg,bXQ7pHLuXSc,"Могу акмактарды колдогондор,силерге тушунбодум емне Максимдин жугундусун ичкен окшойсунар,",offensive
UgxIqxw_LlBzAXLV6GJ4AaABAg,9SK6boOSZX0,Бул шакалдар Аллахтын алдына барганда да катуу суракка дуушар болушат! Аллахым жазасын эки дуйнодо тен берсин акмактардын.,offensive
UgytQUnnqWDmmAT-qJ94AaABAg,8W94yWJHw6A,АКМАКТЫН БААРЫ ДЕПУТАТ,offensive
UgzIGKlzSbPivRl6mvh4AaABAg,bXQ7pHLuXSc,"Кимдер коргоп келетт азыркы бийлик эле икучуктору. Акаев тасты суттон ак кылдыго. Акаев таз уйротту акча квйсы жерде жкенин,Кемпир - Абад миллиард доллар?.",non_hate
UgzrRSrAiyRHDXVws7B4AaABAg,bXQ7pHLuXSc,Максиминер котунордо калсын котоктон бутак чыгарбай башка жанылык жазгылачы билдик максимден доллар алыпсын актап жатыпсын алган акчанды жанылыгын хуйевой экен,offensive
Ugx18mc5BJt4s7FcB914AaABAg,8W94yWJHw6A,Райымдын катачылыгы емне учун азербайжандын баш кесерлерин кыргызстанга жонотуп призденти жок кылуу максатында жоноту акмакчылык,non_hate
UgyufzNi4bnsbOK92kp4AaABAg,va4UkKaVJ8k,Мына ушундайлар жетет Кыргыздын түбүнө.өзүнчө эле эвропа болуп кетиптирго. Сакал койсо каршы чыкан. жоолук салса каршы чыкан акмактар көргүлө.,offensive
UgzDm38Zivf7CaF0oWJ4AaABAg,9SK6boOSZX0,"Ушул эшектердин суротун эстеп калгыла,жер тоголок акыры колго тушот бул шайтандар",offensive
Ugzo6EteVB_E8JI7Otx4AaABAg,bXQ7pHLuXSc,"Максимди жон эле каралашып олуп атышат,Максим Кыргызстанды онуктурмок батышка сатылган трайбалистер жолтоо болушуп кандуу тонкоруш кылбаганда",non_hate
UgyRrI5rXgVW7jrZDUp4AaABAg,GE9a-UY4I7E,Мээси жок айбандаар олуп эле калбайсынарбы бийликтегилер дуйно жузуно шерменде болуп озубуздун баатырларды олтуруп ой айбандаар жер басып журушот ай ай ай,offensive
UgyB21L41UWwvflLKHR4AaABAg,9SK6boOSZX0,Шох канкордур жазасын Аллах берсин Бир саатка жетпей кырсыктап олсун,hate
UgxhlgeWhalx8XGQ3IB4AaABAg,GE9a-UY4I7E,Аида кийин озун кыйналдын да,non_hate
UgyNNEXWHzCsrgLztfp4AaABAg,HeGfRTka3TQ,Ыдык экенсинерго таза,offensive
Ugzc51ftPJkvw958CoR4AaABAg,rcF3WelvY18,Тез убакта караш керек К Ташиев мырза ото татаал маселе чынында.,non_hate
UgztoE8haWOdScOp64F4AaABAg,rcF3WelvY18,Эшектерди олгудой тепкилебейсинерби иттерди,hate
Ugwl2BaYACH8QmjoM4t4AaABAg,KSVY5SRkfn8,Барды к ишти кыйкырып тобоголге Салып иштеген Камчыны эмнеге алып койдун Садыр сенин денгелин ушулбу ооруп жаткан жанын корсоткону барганда айтпастан алган сенин артындан эки Адам Бир аялдан башка чуркаган Адам болгон эмес алардын атын айсам Адахам Камчы Жылдыз болгон сенин Балан деле иштеп жатпайбы,non_hate
UgyKS9vjqQtThnc15qZ4AaABAg,MzmJyHQlS5Y,Бабанов сен сартсын озунду камаш керек кыргыздын жери Ташиев окоон кочуп кетесин жакында,hate
UgyDb83xanPzMP2XaKR4AaABAg,GE9a-UY4I7E,"Атамбайдан баш ка эч бир пенде нин колунан кел бейт,анан кудай дын колунан гана келет",non_hate
UgwJnYjcHviU5b-wIiZ4AaABAg,9SK6boOSZX0,Таджикистан ды басып алабыз буюруса дагы бир жолу ундай кайталанса иншаллах,hate
UgwmMVXGU_n9RMBdykp4AaABAg,HeGfRTka3TQ,Тээ тиги манкурттан башка психолог тапкан жоксунарбы?,offensive
Ugz97m1GI_ubKvgHEnJ4AaABAg,KSVY5SRkfn8,"Камчы эл үчүн чын жүрөктөн кызмат кылган, бекер каралаба ,эртең өз башыңа келип калат!!!Ташиев президент болуп калса Садырды жамандап чыгасың!!!",non_hate
UgzWQZy0UhFBwL0bCLl4AaABAg,GE9a-UY4I7E,Айда салянова сен турмодо чирип ол акмак батуукаевдин таламын талашып атасбы уятсыз сага сооп окмотун укуругу узун акмаккызындын алдында емне деп жооп бересин сенин ордун турмоуятсыз,hate
UgxYT0Vvg5dXxTD4fet4AaABAg,GE9a-UY4I7E,Ее ешшек эмнеге башкалардын Ден соолугуна карабайсынар Арам акмактар силердин балдарынарды олтурсун ошол чечен кыздарынды зордосун эшектер,hate
Ugxc9OmLYUqrbOnv9GR4AaABAg,9SK6boOSZX0,Булар талибандан жалдашкан олтуруп жургон согушта жургон адамдар себеп мыкаачылык менен олтуруп койсок 10 20 кишини кыргыздардын духу тушуп. Качып кетишет коркуп калышат коркутуп кийинкиде оной эле жерди басып алабыз дешкен планы болгон,hate
UgzhdmAPlXgNRGaYPjJ4AaABAg,8W94yWJHw6A,"Нурматова кандай иш кылып жатат 24 саат уктабай бироолорго асылып эле отурат фактысы жок,андан коро ошол НПОлор жасаган иш менен айыл жерине келип таанышпайбы.Эки акция уюштурган уюмдарды коруп чон уюмдарга да соз тийгизип жатат.Ушул аялдан караганда мен жакшы иш кылып журом эл учун.",non_hate
UgyBgptl9KfH3MtiZtl4AaABAg,9SK6boOSZX0,"Израильде еврейлерге кол салуу болгондо, еврейлер кол салгандардын бироосун да тируу калтырышбайт. Алар бир аз убакыт откондон кийин , ким кол салганы аныкталгандан кийин, кол салгандарды бирден ууландырып, тумчуктуруп олтуруп жок кылышат еврейлердин спецслужбасы. Сасыган тажиктерди да ошондой кылыш керек",hate
Ugy0TnL_3Bdf7s7SM8p4AaABAg,bXQ7pHLuXSc,Молодец халали бат жашай берсин. Бакиев кайра келсин Кыргызстанга. Бирок алар мага эч кандай пайда же зыяны жок. Атасы жакшы иштеди Курманбек Бакиев. Максим Молодец Кыргызстандагы Байларды жаман сикти дагы сиксе келип депутаттарды .,offensive
UgyNREq2jqzpTNIgxKN4AaABAg,bXQ7pHLuXSc,Максим рас кылыптыр озубуздогу эшектер дин хан сарайын корбой атасынарбы Бакиев дерден айланып кеткилечи,offensive
Ugx0_ob8EBNzzAindKZ4AaABAg,9SK6boOSZX0,талаа командири рахмондун он колу искендер шох озүнүн армиясы бар кыргызстанга кол салды Ал еми биздин ташиев деген чуркап жүрот тынчтык орнотуу деп,non_hate
UgyU2v0JuFbPyeDdcrV4AaABAg,bXQ7pHLuXSc,Бул эшектер тажатты го,offensive
Ugw0YYAuY6AthMurjql4AaABAg,rcF3WelvY18,Сигарет тен коро Калян хуйняда😂😂,offensive
UgzUhak8C4MTnE46vy54AaABAg,HeGfRTka3TQ,Кыздарга турале оздору ачык журсо чалдар кызыгатда,offensive
UgwJ3HNZ6Bj4niA31Bh4AaABAg,GE9a-UY4I7E,Азыркы бийлик элди ойлобой калды кыргыз деген улуттук намысы жоктор келди бийлике кыргыз азаматтарын олтурушту Эми ойгонолу татыктуусун шайлайык азыркы лар алдамчы бизди карыз га батырышты дагы аттанды шайлоо го бети жоктор,non_hate
UgyLDBeOsiqxu1hQABB4AaABAg,8W94yWJHw6A,Оооо хуйбаш Атазовду дагы камагыла,offensive
Ugx_OJ-LjgQTQE26slJ4AaABAg,8W94yWJHw6A,Бул Жогорку Кенешке канчыктары кошбогула!,offensive
UgyNtBgjLcMZZDDGTWB4AaABAg,uVtRxYnDPIQ,Самосуд боло электе гейропага кетип жок болсун бул акмактар,offensive
Ugy1y5ZgkHDZm3a9njh4AaABAg,8W94yWJHw6A,РАИМ. ДЕП. ЭЛЕ. УКМУШ. ЭРКЕЛЕТЕСИНЕР. АЗЕРБАЙЖАН. РЕКЕТЕРИ. МЕНЕН. ИШТЕСЕ. САТКЫН. БУЛ. КЫРГЫЗ. ЭЛИНЕ. ЖАКШЫЛЫК. АЛЫП. КЕЛБЕЙТ. АКМАК. ЭЛГЕ. АКЧА. ЖАРДАМ. БЕРДИ. НАДИРА. КАОКАЛАЙТ. МИЛЛИОН. ЖЭП. ТУРУП. ЖУЗ. МИНДИ. ЧАЧЫЛА. ЧАЧЫП. КОЙОТ. ДА. ОШОНУ. ИУШУНСОНОП. КАНА. АЗЫР. БЕЧЕРА. ЭЛГЕ. БЕРСИНЧИ. КОРОЛУ. ..,offensive
Ugxot-F6ThGE2_RQaMV4AaABAg,HeGfRTka3TQ,Пиздаболы Сигеен канчыктар 🥴,offensive
UgwON0rPwSpsxdSK2h94AaABAg,bXQ7pHLuXSc,Канча деген ач коздор а дуйнодо байбайлайсынар го😃😂😂😂😂😂😂😂😂,non_hate
UgwAmcRMWQf5cWEbgEB4AaABAg,HeGfRTka3TQ,Чалып атса номерди которуш оп оной 100единицанын 25шине номеринди Котор бербе эчкимге болду ечким чалбай,non_hate
UgwL7PwwjGVORqlbwrV4AaABAg,KSVY5SRkfn8,Ошол учун Ташини иштен алганго,non_hate
Ugw6fOQbiPk8frtJK514AaABAg,8W94yWJHw6A,Раимге окшогон жеп жутарлар толтура да. Чекесинен кармаш керек.,non_hate
UgyjBUcvyTBbwz8px-t4AaABAg,rcF3WelvY18,"Иим кызматкерлерин ссб прокуратура снб сот жана башка органдар да текшерип кысым жасай берип ото коркок кылып салышты, паспорту жокбу, лгбтны пораганда кылып атабы колу бутун толгоп отделениеге алып кеткендин ордуна жалдырап артынан чуркап журот кыз менен таанышып аткан жигиттей болуп🤦",non_hate
UgxsNQ5YVPLoG1x_Qzt4AaABAg,va4UkKaVJ8k,Азаматсыңар жабык эле койгула.,non_hate
UgxHjb9rv4uOxEA8Z554AaABAg,HeGfRTka3TQ,Маселенерди токтотуш оюнар эшектин башындайда эмес,offensive
UgzEWXALAfrNbWhzNwN4AaABAg,rcF3WelvY18,Кыргызстандын борбору болгон Бишкек шаарынын так ортосунда ушундай абал болуп атса анда биз кайда баратабыз укук корго органдарын козугода илип коюшпайт экен бундай кетиш болбойт туугандар чара колдонолу,non_hate
Ugxl1qNSiWifm8ex8uB4AaABAg,8W94yWJHw6A,Акмактар туура кылат силерди ташиев настоящий генерал,offensive
UgzQ8iv9TLbugzvxOa54AaABAg,9SK6boOSZX0,Ит тажиктер урук тууганын менен куруп калгыла!Ар бир кыргыз каргайлы бирообуздун болсо да каргышыбыз тийет буйруса!!!,non_hate
UgypkswlrUzIFV7Qdz14AaABAg,HeGfRTka3TQ,Кыргыздын жакшы макалы бар.Кунаажын көзун сузбөсө Бука жибин узөбу деген.Жаш кезде дос кыздарымды ушундай учурда кыйшактап көзунду сузбө деп урушчумун.Мен өзум он жигит менен дос болуп чогу олтуруп чай ичип кулуп жайнап кетип калчумун.Менда Айзадага кошулам.,non_hate
UgxADYqh9jkWyAAjg9Z4AaABAg,9SK6boOSZX0,Тажик элин Аллахыма тапшырдык элдерди ушунчалык чыркыратып неге жетишесинер жаман кыжырыны кайнатышты эркек болгонумда мен да мекеним учун жанымды да аябайт элем тусторун коргум жок силер канча элди какшаттынар жон эле койбойсунарбы уйлорду какшаттынар элди,non_hate
Ugw3MFE3af4OEgkIi_J4AaABAg,rcF3WelvY18,"Пивого ылжыйышып, шайтандын уйундогу шайтандар го.жаш кыздар кольян чекпесе емне екен.оронуп алып да чегип олтурушат.качандыр бир кезде мындайлар тиги дуйнодо кантип жооп айтышат.жалынга таштап, оозун тигип, кулагын кесип, кайнак сууну ичиргенде есинерге келесинер.бейиш жолун тандагыла....",offensive
UgzyCjisIA4QFcs3xdB4AaABAg,8W94yWJHw6A,Нарматованы жойуш керек.,hate
UgxDyZytdGtMjiMsqkJ4AaABAg,9SK6boOSZX0,Мырктар уялбай Алахдан айланып садага кет.,offensive
UgxHD0zq3lN9J6RqrHR4AaABAg,GE9a-UY4I7E,Рысалиев сен коркок эшексин баарына куноолуй бошоткон сенсин,offensive
UgymUPoVr4bD9xIL7A14AaABAg,8W94yWJHw6A,Таза иштебесе чекеден аткыла бир 80.90 акмак менен кыргыстан тыркырапта кетпейт онуголу,hate
UgzsXmDn9AjN1KyOx4p4AaABAg,bXQ7pHLuXSc,Мунун анык аты-жону,non_hate
UgzeLbSvK9Bm6c2H-E54AaABAg,HeGfRTka3TQ,100%эркектен 10%жакшы эркектер деп ойлойм эркектер жиркеништуу,offensive
UgxHuV9ZqVAvGCaMJt54AaABAg,GE9a-UY4I7E,"Баары тобу менен жүрүшүп бир урууга күчү жетпегенине таңгалыштуу и жиркеништүү, ОН что этот батукаев как председатель ПРООНа жер жүзүндөгү эң атактуу кишиден бешбетер урматтаганыңар адамдын күлкүсү жана даже противно слушать, ошо бир адамды уруну ушунчалык барктаганыңар это коошмар беспредел негизи адам эмессиңер кто его выпустил, надо было его просто застрелить и все....",offensive
UgwHJJ0FaOqmWeVgKOl4AaABAg,mOGb4Wzdbv4,Ошону оозунан чыгарган адамды айдап салгыла.Озунун жактоочуларына никелешип баш кошсун бетпак.Ыймансыз шайтан.Ушундай арамдар балакет кырсыкты алып келет.Ооздугун тарткыла тартпасанар доо момунду урат.Тойгон донуздар.,offensive
UgyOFNbnchICT5sk1314AaABAg,HeGfRTka3TQ,Жалаптардай болуп кийинип алсан чакыратта,hate
UgjF_mBIV8be53gCoAEC,GE9a-UY4I7E,Шамил атаханов силер уй булон менен котсунор узбектер силрге баарибида кыргызды олтуруп тонуп кыйнасада !бирок силергеда Кудай бул дуйнодо болбосода Аркы дуйнодо кудай алдында жооп бересинер бирок ал жакта сенин арамдан тапкан байлыктарын кыпынчалыкта жардам бербейт унутпа баарыбыз жооп беребиз Аллах адында,offensive
Ugx4tNT-bpQU3zSIPDF4AaABAg,GE9a-UY4I7E,Зарылбек качан камалат сатылган учун?,non_hate
Ugzqt8YK5RKVO9ehOu54AaABAg,9SK6boOSZX0,Генерал Шохту кантип өлтүрүп кетебиз,hate
UgwMAYw_Wu5IqZftH1d4AaABAg,9SK6boOSZX0,"Биздин эки дос тазик менен суйлошот имиш акмак доопороздор ,тазиктер максатына жетти ,алар элдин уй жайын куйгузуп ошол жерлерден жер которуп кетишин максат кылышкан .жок дегенде ошол чектеш тазик айылдарында Таши кулун кокко сапырыш керек болчу .биз тийген жокбуз деп гуманный болосунар ,жоо аяган жаралуу жазында аядынар тазикти ,кана жооп Таши,Садыр бийликти алдынбы?ошого жооп бер ,колдон келбейби кеткиле пока не поздно .",hate
UgxgwL4mti4Ij3Tmbrp4AaABAg,KSVY5SRkfn8,Камчыбек Ташиев УКМкадакы чорныйларды буларды билбей калган окшойт билсе өзү алып барып камайт эле баарын,non_hate
UgwNYynzOZhk-awNxbB4AaABAg,KSVY5SRkfn8,"Мыйзамдуу ОПГ лар, соз жок Бир куну олкобузго кыямат кылмак беле жетекчиси баш болуп😮😮😮",non_hate
UgwKnb3a8PJIvJrGTzV4AaABAg,GE9a-UY4I7E,Атабай анан артындагы далбандар көп эле акулдуу болбогулачы силерге караганда картошка казган дыйкан акылдуу.жеенбеков эркекче сорточу эшектерди кыргыз элдин ишеничин актачы темирдей закон оңолсун.,offensive
UgxznipUTz-AxB-VbpN4AaABAg,bXQ7pHLuXSc,Мне ишин бар кандай уйдо жашайт,non_hate
Ugyp3pLzv5DtML0KgLh4AaABAg,KSVY5SRkfn8,Тагиев болбосо кайарадан башталат,non_hate
Ugx5cMYm4oBVthXISkx4AaABAg,HeGfRTka3TQ,Динменен жашаш керек акыйкат динде мен динменен жашагандан бери эч кандай прабиляма жок,non_hate
UgyuRk91qYUIUNpYtlt4AaABAg,bXQ7pHLuXSc,Эл кимдин ким экенин билип калды? Бащты айлантпагыла,non_hate
UgzKnxAfWpKFROdsx6B4AaABAg,HeGfRTka3TQ,Ошол эркек сага кызга кызыкпаш учун Аллах Тааланын буйругун кыз кишиге милдет кылган ХИДЖАПты кийиш керек. Ошондо гана эркек кишинин сексуалдык козгоосу ачылбай ХИДЖАПчан кызды коргондо. Ар бир кыздарыбызга Аллахым ыйман Ынсап берсин...,offensive
UgzZvWz7zIfAFI6wlSt4AaABAg,bXQ7pHLuXSc,80 адамдын олтуруп 1000 ашык адамдар жаракат алышкан млярдаган акчанын уурдап лондонго барып тынч жашайм деген ойу бар окшойт Бакиевтер,non_hate
Ugw32VUicmpsYx2lG254AaABAg,HeGfRTka3TQ,Ей кыйындар кыздай болуп еле кийинип журсонор силерге ечким карабайт.фигуран котунордон бери корунуп турса емне кылсын еркетер ошондой болот.,offensive
UgyYB-m2UHFb8fzwTH54AaABAg,fIXFhZQ1Irg,Гейпарадчылар акчага сатылган саткындар буларга грант деп акча берсен апасын сатат улутун тарыхын сатып болушту.Эми ушулардын тарабын талашкандар силер да ушулардай американын жугундусун ичип жүрүсүңөр да карт кекирип,hate
UgyOa9rpxvcKOsLNFX14AaABAg,GE9a-UY4I7E,Лучше атканы жакшы елего келесоолор кандай шермендесинер кан ичер ууруну акмактар намызы жоктор,hate
Ugy4rgU0KdsHlFFK7cR4AaABAg,GE9a-UY4I7E,Ырысбек чыныгы патриот,non_hate
UgyLy_SI5MZKdm6zgBh4AaABAg,HeGfRTka3TQ,Жамгырчыева эң туура айтыптыр Шамал болбосо терекин учу кыймылдабайт,non_hate
UgyjkigtJdF2a_Wmcxh4AaABAg,MzmJyHQlS5Y,Онуно жараша ой жугуртот екен да адамдар,non_hate
Ugz9CrXr9xUldYgKWZZ4AaABAg,MzmJyHQlS5Y,Эдил сен котоктон баш жасаба,offensive
UgxupF57wEiND1DHl5B4AaABAg,rcF3WelvY18,"бишкектин имараттарын чейреги розовый цвет ичи сырты бут жабасынарбы ?Же розовый цвет тыуюу бу ? Эртен голубой тус, бирсугуну кызыл тусу, кара ак тус менен жашайлыбы",non_hate
Ugw8AY3PMF71JS57opB4AaABAg,MzmJyHQlS5Y,Бул айбандарды багып чонойткон ата энеси шерменде эле болдуго . Бул акмактардын тукумдарын бут кырыш керек .,hate
UgxKrBJ2O8_L62cHtgh4AaABAg,9SK6boOSZX0,Булар акмактар Кыргыз элине кол салып жонокой элди атып Аллаху Акбар дешет 2 жузду адамдар Аллах жазанарды берсин,offensive
Ugw4h8psZEaAPejKzz54AaABAg,fIXFhZQ1Irg,Майрам болобу башка болобу элди хуй чогулат эми плошаткада,offensive
UgwpwroJt8zBjIlhtp94AaABAg,GE9a-UY4I7E,Садыр Жапаровду Кудай сактасын .Бандитердин баары Олсын.,non_hate
UgzcgfX2C5VoVQGosOV4AaABAg,rcF3WelvY18,Секет кетейин Мунарбек баракелде эшек кыздар мн балдарды ушинтип ачыка чыгаргыла Ата энелеии корсун,offensive
UgxqRdq6deXZexd32kh4AaABAg,GE9a-UY4I7E,салянованы сойуш керек экен. Батукаев мн чогу иш кылат экенда,hate
Ugype6ixSN5Xiv9itAZ4AaABAg,bXQ7pHLuXSc,Акмак дагы оштуктар болушуп олушоткоо Бакиевге бакиев дагы хандай жашайт кен фирмалары банктары баркен кайсыл акчасына акмактар Элди светсиз тундоп гундоп отургузуп коюб эми солдурогон сооронбайы элди окко учкандайлеее олуватат кыргызстанды талап тоноп качып гетти,hate
UgzTsOYWTJyhv-a_vtZ4AaABAg,9SK6boOSZX0,эшек тажиктер акмактар зокурлор!!!!!,hate
UgxiZ2G611Z41PACn0R4AaABAg,MzmJyHQlS5Y,"Раим.Матраимовдун тагдыры кыйын эле,башка Өлкөгө качып эле кетпесе бул киши адам өлтүрүү кылмыштарына айыпкер катары жоопко тартууга мүнкүн.",non_hate
UgxHWvAGQ168LRrqi-94AaABAg,iM4S3PDEGDg,ЭЙ КАЙСЫЛ ИТ ЧЫГАРЫП ЖАТАТ БУЛ ВИДИНУ БАШЫ ЖОК КЫРГЫЗСТАНДА ЖАШАП КЫРГЫЗСТАНДЫН ДУШМАНЫГОО АКМАК КУДАЙ ЖАЗАСЫН БЕРСИН КИМ БОЛСО ДА САДЫР ЖАПАРОВ ДЕП КОЙОТ ИТ. ЭЛДИН ДУШМАНЫ ЭКЕН БУЛ,offensive
UgzPXr0Wsz24eEjkIuZ4AaABAg,8W94yWJHw6A,Урук тукуму менен жок кылынсын чекит,hate
UgzVzdLE8PYsmZY2lq54AaABAg,MzmJyHQlS5Y,"Пахтакорлор ду чекеден камагыла УКМК алга,ырлары бутту Раимдин,арам акчага мечит салган болбойтго.",offensive
Ugx7WCrueCBrR1aLE2t4AaABAg,HeGfRTka3TQ,Олтуруп койом мен аны жонеле уктап жатбайсынбы.,hate
UgzBaAYCWLfHM00V4WF4AaABAg,MzmJyHQlS5Y,Сокени асилбек шакалды камасанар Кыргызстан онугот болбосо ошол акыбал Ошто туштукто только корупция гулдоп онугуп атат туу чокуда,offensive
UgxzkhYSF6N7qQZusMN4AaABAg,HeGfRTka3TQ,Кары кишилерге ынсап ыйман берсин карыганда какжандабай баарын эле айтбайм арасында барэкенда окунучту,non_hate
UgzPU7NYlbKIcQwzaCF4AaABAg,HeGfRTka3TQ,Чал болсода журогу жаш экен.андай анги эшектин шалпыйган аспабын кесип салуу керек.,hate
UgxB0_2x1SUoI1Ply4N4AaABAg,9SK6boOSZX0,Мындай сиомкага тушкон согушчандар коп жашатбай олтуруп башын кесип кетет,non_hate
UgzCFZrFjwG4RJ_g2mZ4AaABAg,fIXFhZQ1Irg,"Азаматсыңар, Кырк Чоро жана милиция, булар кандай уяты жок немелер, Карасартовага, анын ата энесине, бир туугандардарына наалат, бир кызын тыя албаганына, бүгүн буларды тыйбасаң эртең баарыбыз жаандан кийин жабырап чыккан козукарындай болуп, голубой, гей, лесбиянка болуп жайнап кетебиз. Менин укугум деп коёт, сенин укугуң жер үстүндө адамдай болуп, адамча жашоо, айбан дагы муну кылбайт, айгырга айгырдын секиргенин көргөн жокмун, уйдун көчүгүн уй жалаганын көргөн жокмун, булар эмне, уяты жоктор десе, булардын максаты өзүм билем деп кыргыздарга ушунун барын таратуу.",hate
UgyIS2u-RunEyS8X7LV4AaABAg,MzmJyHQlS5Y,Жээнбеков адам деле эмес экенда билять крышает,offensive
UgxhMoi4av53jdtKhtV4AaABAg,GE9a-UY4I7E,"Батукаевтен ото коп доллар алдынарго,болуштунор,ошону ачык айта албай жаман кыйналдынарго,создун кыскасы АША паланча миллион доллар алып чыгарды деп кесе айта албай жаман кыйналдынарда,уят эле болдунар,асылып эле олсонор туура болмок.",hate
UgyDiQhT07K-X91vloV4AaABAg,KSVY5SRkfn8,Эх желедей эл тараптырго,non_hate
UgxrPHWWcLBrBDgtOKp4AaABAg,HeGfRTka3TQ,"Озунор жакшына кийингиле да.Аял киши кийингенде жамбашы,тошу билинбегендей кийиниши керек,тырсыйтып тар кыска кийинбей.болбосо ыдык ыдык боло берет.Алпааруучу кыз озун деле ыдык ыдыка жакыныраак экенсин😅",offensive
UgynB-q-KZTGVKujd4N4AaABAg,HeGfRTka3TQ,"Айзада укмуш акылдуу болбойле койчу.сен деле ак эмессин,сен деле тошокто Бир топ опуттусун билебиз аны билебиз......Сени сыйлачумун бирок ушуну угуп озум кубо болгондо жиркенип калдым аябай прям",offensive
